time_id,full_date,day_of_month,month_number,year_number,day_name,month_name,is_weekend,quarter,year_month
2019,2025-07-11,11,7,2025,Friday,July,false,Q3,2025-07
2020,2025-07-12,12,7,2025,Saturday,July,true,Q3,2025-07
2021,2025-07-13,13,7,2025,Sunday,July,true,Q3,2025-07
2022,2025-07-14,14,7,2025,Monday,July,false,Q3,2025-07
2023,2025-07-15,15,7,2025,Tuesday,July,false,Q3,2025-07
2024,2025-07-16,16,7,2025,Wednesday,July,false,Q3,2025-07
2025,2025-07-17,17,7,2025,Thursday,July,false,Q3,2025-07
2026,2025-07-18,18,7,2025,Friday,July,false,Q3,2025-07
2027,2025-07-19,19,7,2025,Saturday,July,true,Q3,2025-07
2028,2025-07-20,20,7,2025,Sunday,July,true,Q3,2025-07
2029,2025-07-21,21,7,2025,Monday,July,false,Q3,2025-07
2030,2025-07-22,22,7,2025,Tuesday,July,false,Q3,2025-07
2031,2025-07-23,23,7,2025,Wednesday,July,false,Q3,2025-07
2032,2025-07-24,24,7,2025,Thursday,July,false,Q3,2025-07
2033,2025-07-25,25,7,2025,Friday,July,false,Q3,2025-07
2034,2025-07-26,26,7,2025,Saturday,July,true,Q3,2025-07
2035,2025-07-27,27,7,2025,Sunday,July,true,Q3,2025-07
2036,2025-07-28,28,7,2025,Monday,July,false,Q3,2025-07
2037,2025-07-29,29,7,2025,Tuesday,July,false,Q3,2025-07
2038,2025-07-30,30,7,2025,Wednesday,July,false,Q3,2025-07
2039,2025-07-31,31,7,2025,Thursday,July,false,Q3,2025-07
2040,2025-08-01,1,8,2025,Friday,August,false,Q3,2025-08
2041,2025-08-02,2,8,2025,Saturday,August,true,Q3,2025-08
2042,2025-08-03,3,8,2025,Sunday,August,true,Q3,2025-08
2043,2025-08-04,4,8,2025,Monday,August,false,Q3,2025-08
2044,2025-08-05,5,8,2025,Tuesday,August,false,Q3,2025-08
2045,2025-08-06,6,8,2025,Wednesday,August,false,Q3,2025-08
2046,2025-08-07,7,8,2025,Thursday,August,false,Q3,2025-08
2047,2025-08-08,8,8,2025,Friday,August,false,Q3,2025-08
2048,2025-08-09,9,8,2025,Saturday,August,true,Q3,2025-08
2049,2025-08-10,10,8,2025,Sunday,August,true,Q3,2025-08
2050,2025-08-11,11,8,2025,Monday,August,false,Q3,2025-08
2051,2025-08-12,12,8,2025,Tuesday,August,false,Q3,2025-08
2052,2025-08-13,13,8,2025,Wednesday,August,false,Q3,2025-08
2053,2025-08-14,14,8,2025,Thursday,August,false,Q3,2025-08
2054,2025-08-15,15,8,2025,Friday,August,false,Q3,2025-08
2055,2025-08-16,16,8,2025,Saturday,August,true,Q3,2025-08
2056,2025-08-17,17,8,2025,Sunday,August,true,Q3,2025-08
2057,2025-08-18,18,8,2025,Monday,August,false,Q3,2025-08
2058,2025-08-19,19,8,2025,Tuesday,August,false,Q3,2025-08
2059,2025-08-20,20,8,2025,Wednesday,August,false,Q3,2025-08
2060,2025-08-21,21,8,2025,Thursday,August,false,Q3,2025-08
2061,2025-08-22,22,8,2025,Friday,August,false,Q3,2025-08
2062,2025-08-23,23,8,2025,Saturday,August,true,Q3,2025-08
2063,2025-08-24,24,8,2025,Sunday,August,true,Q3,2025-08
2064,2025-08-25,25,8,2025,Monday,August,false,Q3,2025-08
2065,2025-08-26,26,8,2025,Tuesday,August,false,Q3,2025-08
2066,2025-08-27,27,8,2025,Wednesday,August,false,Q3,2025-08
2067,2025-08-28,28,8,2025,Thursday,August,false,Q3,2025-08
2068,2025-08-29,29,8,2025,Friday,August,false,Q3,2025-08
2069,2025-08-30,30,8,2025,Saturday,August,true,Q3,2025-08
2070,2025-08-31,31,8,2025,Sunday,August,true,Q3,2025-08
2071,2025-09-01,1,9,2025,Monday,September,false,Q3,2025-09
2072,2025-09-02,2,9,2025,Tuesday,September,false,Q3,2025-09
2073,2025-09-03,3,9,2025,Wednesday,September,false,Q3,2025-09
2074,2025-09-04,4,9,2025,Thursday,September,false,Q3,2025-09
2075,2025-09-05,5,9,2025,Friday,September,false,Q3,2025-09
2076,2025-09-06,6,9,2025,Saturday,September,true,Q3,2025-09
2077,2025-09-07,7,9,2025,Sunday,September,true,Q3,2025-09
2078,2025-09-08,8,9,2025,Monday,September,false,Q3,2025-09
2079,2025-09-09,9,9,2025,Tuesday,September,false,Q3,2025-09
2080,2025-09-10,10,9,2025,Wednesday,September,false,Q3,2025-09
2081,2025-09-11,11,9,2025,Thursday,September,false,Q3,2025-09
2082,2025-09-12,12,9,2025,Friday,September,false,Q3,2025-09
2083,2025-09-13,13,9,2025,Saturday,September,true,Q3,2025-09
2084,2025-09-14,14,9,2025,Sunday,September,true,Q3,2025-09
2085,2025-09-15,15,9,2025,Monday,September,false,Q3,2025-09
2086,2025-09-16,16,9,2025,Tuesday,September,false,Q3,2025-09
2087,2025-09-17,17,9,2025,Wednesday,September,false,Q3,2025-09
2088,2025-09-18,18,9,2025,Thursday,September,false,Q3,2025-09
2089,2025-09-19,19,9,2025,Friday,September,false,Q3,2025-09
2090,2025-09-20,20,9,2025,Saturday,September,true,Q3,2025-09
2091,2025-09-21,21,9,2025,Sunday,September,true,Q3,2025-09
2092,2025-09-22,22,9,2025,Monday,September,false,Q3,2025-09
2093,2025-09-23,23,9,2025,Tuesday,September,false,Q3,2025-09
2094,2025-09-24,24,9,2025,Wednesday,September,false,Q3,2025-09
2095,2025-09-25,25,9,2025,Thursday,September,false,Q3,2025-09
2096,2025-09-26,26,9,2025,Friday,September,false,Q3,2025-09
2097,2025-09-27,27,9,2025,Saturday,September,true,Q3,2025-09
2098,2025-09-28,28,9,2025,Sunday,September,true,Q3,2025-09
2099,2025-09-29,29,9,2025,Monday,September,false,Q3,2025-09
2100,2025-09-30,30,9,2025,Tuesday,September,false,Q3,2025-09
2101,2025-10-01,1,10,2025,Wednesday,October,false,Q4,2025-10
2102,2025-10-02,2,10,2025,Thursday,October,false,Q4,2025-10
2103,2025-10-03,3,10,2025,Friday,October,false,Q4,2025-10
2104,2025-10-04,4,10,2025,Saturday,October,true,Q4,2025-10
2105,2025-10-05,5,10,2025,Sunday,October,true,Q4,2025-10
2106,2025-10-06,6,10,2025,Monday,October,false,Q4,2025-10
2107,2025-10-07,7,10,2025,Tuesday,October,false,Q4,2025-10
2108,2025-10-08,8,10,2025,Wednesday,October,false,Q4,2025-10
2109,2025-10-09,9,10,2025,Thursday,October,false,Q4,2025-10
2110,2025-10-10,10,10,2025,Friday,October,false,Q4,2025-10
2111,2025-10-11,11,10,2025,Saturday,October,true,Q4,2025-10
2112,2025-10-12,12,10,2025,Sunday,October,true,Q4,2025-10
2113,2025-10-13,13,10,2025,Monday,October,false,Q4,2025-10
2114,2025-10-14,14,10,2025,Tuesday,October,false,Q4,2025-10
2115,2025-10-15,15,10,2025,Wednesday,October,false,Q4,2025-10
2116,2025-10-16,16,10,2025,Thursday,October,false,Q4,2025-10
2117,2025-10-17,17,10,2025,Friday,October,false,Q4,2025-10
2118,2025-10-18,18,10,2025,Saturday,October,true,Q4,2025-10
2119,2025-10-19,19,10,2025,Sunday,October,true,Q4,2025-10
2120,2025-10-20,20,10,2025,Monday,October,false,Q4,2025-10
2121,2025-10-21,21,10,2025,Tuesday,October,false,Q4,2025-10
2122,2025-10-22,22,10,2025,Wednesday,October,false,Q4,2025-10
2123,2025-10-23,23,10,2025,Thursday,October,false,Q4,2025-10
2124,2025-10-24,24,10,2025,Friday,October,false,Q4,2025-10
2125,2025-10-25,25,10,2025,Saturday,October,true,Q4,2025-10
2126,2025-10-26,26,10,2025,Sunday,October,true,Q4,2025-10
2127,2025-10-27,27,10,2025,Monday,October,false,Q4,2025-10
2128,2025-10-28,28,10,2025,Tuesday,October,false,Q4,2025-10
2129,2025-10-29,29,10,2025,Wednesday,October,false,Q4,2025-10
2130,2025-10-30,30,10,2025,Thursday,October,false,Q4,2025-10
2131,2025-10-31,31,10,2025,Friday,October,false,Q4,2025-10
2132,2025-11-01,1,11,2025,Saturday,November,true,Q4,2025-11
2133,2025-11-02,2,11,2025,Sunday,November,true,Q4,2025-11
2134,2025-11-03,3,11,2025,Monday,November,false,Q4,2025-11
2135,2025-11-04,4,11,2025,Tuesday,November,false,Q4,2025-11
2136,2025-11-05,5,11,2025,Wednesday,November,false,Q4,2025-11
2137,2025-11-06,6,11,2025,Thursday,November,false,Q4,2025-11
2138,2025-11-07,7,11,2025,Friday,November,false,Q4,2025-11
2139,2025-11-08,8,11,2025,Saturday,November,true,Q4,2025-11
2140,2025-11-09,9,11,2025,Sunday,November,true,Q4,2025-11
2141,2025-11-10,10,11,2025,Monday,November,false,Q4,2025-11
2142,2025-11-11,11,11,2025,Tuesday,November,false,Q4,2025-11
2143,2025-11-12,12,11,2025,Wednesday,November,false,Q4,2025-11
2144,2025-11-13,13,11,2025,Thursday,November,false,Q4,2025-11
2145,2025-11-14,14,11,2025,Friday,November,false,Q4,2025-11
2146,2025-11-15,15,11,2025,Saturday,November,true,Q4,2025-11
2147,2025-11-16,16,11,2025,Sunday,November,true,Q4,2025-11
2148,2025-11-17,17,11,2025,Monday,November,false,Q4,2025-11
2149,2025-11-18,18,11,2025,Tuesday,November,false,Q4,2025-11
2150,2025-11-19,19,11,2025,Wednesday,November,false,Q4,2025-11
2151,2025-11-20,20,11,2025,Thursday,November,false,Q4,2025-11
2152,2025-11-21,21,11,2025,Friday,November,false,Q4,2025-11
2153,2025-11-22,22,11,2025,Saturday,November,true,Q4,2025-11
2154,2025-11-23,23,11,2025,Sunday,November,true,Q4,2025-11
2155,2025-11-24,24,11,2025,Monday,November,false,Q4,2025-11
2156,2025-11-25,25,11,2025,Tuesday,November,false,Q4,2025-11
2157,2025-11-26,26,11,2025,Wednesday,November,false,Q4,2025-11
2158,2025-11-27,27,11,2025,Thursday,November,false,Q4,2025-11
2159,2025-11-28,28,11,2025,Friday,November,false,Q4,2025-11
2160,2025-11-29,29,11,2025,Saturday,November,true,Q4,2025-11
2161,2025-11-30,30,11,2025,Sunday,November,true,Q4,2025-11
2162,2025-12-01,1,12,2025,Monday,December,false,Q4,2025-12
2163,2025-12-02,2,12,2025,Tuesday,December,false,Q4,2025-12
2164,2025-12-03,3,12,2025,Wednesday,December,false,Q4,2025-12
2165,2025-12-04,4,12,2025,Thursday,December,false,Q4,2025-12
2166,2025-12-05,5,12,2025,Friday,December,false,Q4,2025-12
2167,2025-12-06,6,12,2025,Saturday,December,true,Q4,2025-12
2168,2025-12-07,7,12,2025,Sunday,December,true,Q4,2025-12
2169,2025-12-08,8,12,2025,Monday,December,false,Q4,2025-12
2170,2025-12-09,9,12,2025,Tuesday,December,false,Q4,2025-12
2171,2025-12-10,10,12,2025,Wednesday,December,false,Q4,2025-12
2172,2025-12-11,11,12,2025,Thursday,December,false,Q4,2025-12
2173,2025-12-12,12,12,2025,Friday,December,false,Q4,2025-12
2174,2025-12-13,13,12,2025,Saturday,December,true,Q4,2025-12
2175,2025-12-14,14,12,2025,Sunday,December,true,Q4,2025-12
2176,2025-12-15,15,12,2025,Monday,December,false,Q4,2025-12
2177,2025-12-16,16,12,2025,Tuesday,December,false,Q4,2025-12
2178,2025-12-17,17,12,2025,Wednesday,December,false,Q4,2025-12
2179,2025-12-18,18,12,2025,Thursday,December,false,Q4,2025-12
2180,2025-12-19,19,12,2025,Friday,December,false,Q4,2025-12
2181,2025-12-20,20,12,2025,Saturday,December,true,Q4,2025-12
2182,2025-12-21,21,12,2025,Sunday,December,true,Q4,2025-12
2183,2025-12-22,22,12,2025,Monday,December,false,Q4,2025-12
2184,2025-12-23,23,12,2025,Tuesday,December,false,Q4,2025-12
2185,2025-12-24,24,12,2025,Wednesday,December,false,Q4,2025-12
2186,2025-12-25,25,12,2025,Thursday,December,false,Q4,2025-12
2187,2025-12-26,26,12,2025,Friday,December,false,Q4,2025-12
2188,2025-12-27,27,12,2025,Saturday,December,true,Q4,2025-12
2189,2025-12-28,28,12,2025,Sunday,December,true,Q4,2025-12
2190,2025-12-29,29,12,2025,Monday,December,false,Q4,2025-12
2191,2025-12-30,30,12,2025,Tuesday,December,false,Q4,2025-12
2192,2025-12-31,31,12,2025,Wednesday,December,false,Q4,2025-12
2193,2026-01-01,1,1,2026,Thursday,January,false,Q1,2026-01
2194,2026-01-02,2,1,2026,Friday,January,false,Q1,2026-01
2195,2026-01-03,3,1,2026,Saturday,January,true,Q1,2026-01
2196,2026-01-04,4,1,2026,Sunday,January,true,Q1,2026-01
2197,2026-01-05,5,1,2026,Monday,January,false,Q1,2026-01
2198,2026-01-06,6,1,2026,Tuesday,January,false,Q1,2026-01
2199,2026-01-07,7,1,2026,Wednesday,January,false,Q1,2026-01
2200,2026-01-08,8,1,2026,Thursday,January,false,Q1,2026-01
2201,2026-01-09,9,1,2026,Friday,January,false,Q1,2026-01
2202,2026-01-10,10,1,2026,Saturday,January,true,Q1,2026-01
2203,2026-01-11,11,1,2026,Sunday,January,true,Q1,2026-01
2204,2026-01-12,12,1,2026,Monday,January,false,Q1,2026-01
2205,2026-01-13,13,1,2026,Tuesday,January,false,Q1,2026-01
2206,2026-01-14,14,1,2026,Wednesday,January,false,Q1,2026-01
2207,2026-01-15,15,1,2026,Thursday,January,false,Q1,2026-01
2208,2026-01-16,16,1,2026,Friday,January,false,Q1,2026-01
2209,2026-01-17,17,1,2026,Saturday,January,true,Q1,2026-01
2210,2026-01-18,18,1,2026,Sunday,January,true,Q1,2026-01
2211,2026-01-19,19,1,2026,Monday,January,false,Q1,2026-01
2212,2026-01-20,20,1,2026,Tuesday,January,false,Q1,2026-01
2213,2026-01-21,21,1,2026,Wednesday,January,false,Q1,2026-01
2214,2026-01-22,22,1,2026,Thursday,January,false,Q1,2026-01
2215,2026-01-23,23,1,2026,Friday,January,false,Q1,2026-01
2216,2026-01-24,24,1,2026,Saturday,January,true,Q1,2026-01
2217,2026-01-25,25,1,2026,Sunday,January,true,Q1,2026-01
2218,2026-01-26,26,1,2026,Monday,January,false,Q1,2026-01
2219,2026-01-27,27,1,2026,Tuesday,January,false,Q1,2026-01
2220,2026-01-28,28,1,2026,Wednesday,January,false,Q1,2026-01
2221,2026-01-29,29,1,2026,Thursday,January,false,Q1,2026-01
2222,2026-01-30,30,1,2026,Friday,January,false,Q1,2026-01
2223,2026-01-31,31,1,2026,Saturday,January,true,Q1,2026-01
2224,2026-02-01,1,2,2026,Sunday,February,true,Q1,2026-02
2225,2026-02-02,2,2,2026,Monday,February,false,Q1,2026-02
2226,2026-02-03,3,2,2026,Tuesday,February,false,Q1,2026-02
2227,2026-02-04,4,2,2026,Wednesday,February,false,Q1,2026-02
2228,2026-02-05,5,2,2026,Thursday,February,false,Q1,2026-02
2229,2026-02-06,6,2,2026,Friday,February,false,Q1,2026-02
2230,2026-02-07,7,2,2026,Saturday,February,true,Q1,2026-02
2231,2026-02-08,8,2,2026,Sunday,February,true,Q1,2026-02
2232,2026-02-09,9,2,2026,Monday,February,false,Q1,2026-02
2233,2026-02-10,10,2,2026,Tuesday,February,false,Q1,2026-02
2234,2026-02-11,11,2,2026,Wednesday,February,false,Q1,2026-02
2235,2026-02-12,12,2,2026,Thursday,February,false,Q1,2026-02
2236,2026-02-13,13,2,2026,Friday,February,false,Q1,2026-02
2237,2026-02-14,14,2,2026,Saturday,February,true,Q1,2026-02
2238,2026-02-15,15,2,2026,Sunday,February,true,Q1,2026-02
2239,2026-02-16,16,2,2026,Monday,February,false,Q1,2026-02
2240,2026-02-17,17,2,2026,Tuesday,February,false,Q1,2026-02
2241,2026-02-18,18,2,2026,Wednesday,February,false,Q1,2026-02
2242,2026-02-19,19,2,2026,Thursday,February,false,Q1,2026-02
2243,2026-02-20,20,2,2026,Friday,February,false,Q1,2026-02
2244,2026-02-21,21,2,2026,Saturday,February,true,Q1,2026-02
2245,2026-02-22,22,2,2026,Sunday,February,true,Q1,2026-02
2246,2026-02-23,23,2,2026,Monday,February,false,Q1,2026-02
2247,2026-02-24,24,2,2026,Tuesday,February,false,Q1,2026-02
2248,2026-02-25,25,2,2026,Wednesday,February,false,Q1,2026-02
2249,2026-02-26,26,2,2026,Thursday,February,false,Q1,2026-02
2250,2026-02-27,27,2,2026,Friday,February,false,Q1,2026-02
2251,2026-02-28,28,2,2026,Saturday,February,true,Q1,2026-02
2252,2026-03-01,1,3,2026,Sunday,March,true,Q1,2026-03
2253,2026-03-02,2,3,2026,Monday,March,false,Q1,2026-03
2254,2026-03-03,3,3,2026,Tuesday,March,false,Q1,2026-03
2255,2026-03-04,4,3,2026,Wednesday,March,false,Q1,2026-03
2256,2026-03-05,5,3,2026,Thursday,March,false,Q1,2026-03
2257,2026-03-06,6,3,2026,Friday,March,false,Q1,2026-03
2258,2026-03-07,7,3,2026,Saturday,March,true,Q1,2026-03
2259,2026-03-08,8,3,2026,Sunday,March,true,Q1,2026-03
2260,2026-03-09,9,3,2026,Monday,March,false,Q1,2026-03
2261,2026-03-10,10,3,2026,Tuesday,March,false,Q1,2026-03
2262,2026-03-11,11,3,2026,Wednesday,March,false,Q1,2026-03
2263,2026-03-12,12,3,2026,Thursday,March,false,Q1,2026-03
2264,2026-03-13,13,3,2026,Friday,March,false,Q1,2026-03
2265,2026-03-14,14,3,2026,Saturday,March,true,Q1,2026-03
2266,2026-03-15,15,3,2026,Sunday,March,true,Q1,2026-03
2267,2026-03-16,16,3,2026,Monday,March,false,Q1,2026-03
2268,2026-03-17,17,3,2026,Tuesday,March,false,Q1,2026-03
2269,2026-03-18,18,3,2026,Wednesday,March,false,Q1,2026-03
2270,2026-03-19,19,3,2026,Thursday,March,false,Q1,2026-03
2271,2026-03-20,20,3,2026,Friday,March,false,Q1,2026-03
2272,2026-03-21,21,3,2026,Saturday,March,true,Q1,2026-03
2273,2026-03-22,22,3,2026,Sunday,March,true,Q1,2026-03
2274,2026-03-23,23,3,2026,Monday,March,false,Q1,2026-03
2275,2026-03-24,24,3,2026,Tuesday,March,false,Q1,2026-03
2276,2026-03-25,25,3,2026,Wednesday,March,false,Q1,2026-03
2277,2026-03-26,26,3,2026,Thursday,March,false,Q1,2026-03
2278,2026-03-27,27,3,2026,Friday,March,false,Q1,2026-03
2279,2026-03-28,28,3,2026,Saturday,March,true,Q1,2026-03
2280,2026-03-29,29,3,2026,Sunday,March,true,Q1,2026-03
2281,2026-03-30,30,3,2026,Monday,March,false,Q1,2026-03
2282,2026-03-31,31,3,2026,Tuesday,March,false,Q1,2026-03
2283,2026-04-01,1,4,2026,Wednesday,April,false,Q2,2026-04
2284,2026-04-02,2,4,2026,Thursday,April,false,Q2,2026-04
2285,2026-04-03,3,4,2026,Friday,April,false,Q2,2026-04
2286,2026-04-04,4,4,2026,Saturday,April,true,Q2,2026-04
2287,2026-04-05,5,4,2026,Sunday,April,true,Q2,2026-04
2288,2026-04-06,6,4,2026,Monday,April,false,Q2,2026-04
2289,2026-04-07,7,4,2026,Tuesday,April,false,Q2,2026-04
2290,2026-04-08,8,4,2026,Wednesday,April,false,Q2,2026-04
2291,2026-04-09,9,4,2026,Thursday,April,false,Q2,2026-04
2292,2026-04-10,10,4,2026,Friday,April,false,Q2,2026-04
2293,2026-04-11,11,4,2026,Saturday,April,true,Q2,2026-04
2294,2026-04-12,12,4,2026,Sunday,April,true,Q2,2026-04
2295,2026-04-13,13,4,2026,Monday,April,false,Q2,2026-04
2296,2026-04-14,14,4,2026,Tuesday,April,false,Q2,2026-04
2297,2026-04-15,15,4,2026,Wednesday,April,false,Q2,2026-04
2298,2026-04-16,16,4,2026,Thursday,April,false,Q2,2026-04
2299,2026-04-17,17,4,2026,Friday,April,false,Q2,2026-04
2300,2026-04-18,18,4,2026,Saturday,April,true,Q2,2026-04
2301,2026-04-19,19,4,2026,Sunday,April,true,Q2,2026-04
2302,2026-04-20,20,4,2026,Monday,April,false,Q2,2026-04
2303,2026-04-21,21,4,2026,Tuesday,April,false,Q2,2026-04
2304,2026-04-22,22,4,2026,Wednesday,April,false,Q2,2026-04
2305,2026-04-23,23,4,2026,Thursday,April,false,Q2,2026-04
2306,2026-04-24,24,4,2026,Friday,April,false,Q2,2026-04
2307,2026-04-25,25,4,2026,Saturday,April,true,Q2,2026-04
2308,2026-04-26,26,4,2026,Sunday,April,true,Q2,2026-04
2309,2026-04-27,27,4,2026,Monday,April,false,Q2,2026-04
2310,2026-04-28,28,4,2026,Tuesday,April,false,Q2,2026-04
2311,2026-04-29,29,4,2026,Wednesday,April,false,Q2,2026-04
2312,2026-04-30,30,4,2026,Thursday,April,false,Q2,2026-04
2313,2026-05-01,1,5,2026,Friday,May,false,Q2,2026-05
2314,2026-05-02,2,5,2026,Saturday,May,true,Q2,2026-05
2315,2026-05-03,3,5,2026,Sunday,May,true,Q2,2026-05
2316,2026-05-04,4,5,2026,Monday,May,false,Q2,2026-05
2317,2026-05-05,5,5,2026,Tuesday,May,false,Q2,2026-05
2318,2026-05-06,6,5,2026,Wednesday,May,false,Q2,2026-05
2319,2026-05-07,7,5,2026,Thursday,May,false,Q2,2026-05
2320,2026-05-08,8,5,2026,Friday,May,false,Q2,2026-05
2321,2026-05-09,9,5,2026,Saturday,May,true,Q2,2026-05
2322,2026-05-10,10,5,2026,Sunday,May,true,Q2,2026-05
2323,2026-05-11,11,5,2026,Monday,May,false,Q2,2026-05
2324,2026-05-12,12,5,2026,Tuesday,May,false,Q2,2026-05
2325,2026-05-13,13,5,2026,Wednesday,May,false,Q2,2026-05
2326,2026-05-14,14,5,2026,Thursday,May,false,Q2,2026-05
2327,2026-05-15,15,5,2026,Friday,May,false,Q2,2026-05
2328,2026-05-16,16,5,2026,Saturday,May,true,Q2,2026-05
2329,2026-05-17,17,5,2026,Sunday,May,true,Q2,2026-05
2330,2026-05-18,18,5,2026,Monday,May,false,Q2,2026-05
2331,2026-05-19,19,5,2026,Tuesday,May,false,Q2,2026-05
2332,2026-05-20,20,5,2026,Wednesday,May,false,Q2,2026-05
2333,2026-05-21,21,5,2026,Thursday,May,false,Q2,2026-05
2334,2026-05-22,22,5,2026,Friday,May,false,Q2,2026-05
2335,2026-05-23,23,5,2026,Saturday,May,true,Q2,2026-05
2336,2026-05-24,24,5,2026,Sunday,May,true,Q2,2026-05
2337,2026-05-25,25,5,2026,Monday,May,false,Q2,2026-05
2338,2026-05-26,26,5,2026,Tuesday,May,false,Q2,2026-05
2339,2026-05-27,27,5,2026,Wednesday,May,false,Q2,2026-05
2340,2026-05-28,28,5,2026,Thursday,May,false,Q2,2026-05
2341,2026-05-29,29,5,2026,Friday,May,false,Q2,2026-05
2342,2026-05-30,30,5,2026,Saturday,May,true,Q2,2026-05
2343,2026-05-31,31,5,2026,Sunday,May,true,Q2,2026-05
2344,2026-06-01,1,6,2026,Monday,June,false,Q2,2026-06
2345,2026-06-02,2,6,2026,Tuesday,June,false,Q2,2026-06
2346,2026-06-03,3,6,2026,Wednesday,June,false,Q2,2026-06
2347,2026-06-04,4,6,2026,Thursday,June,false,Q2,2026-06
2348,2026-06-05,5,6,2026,Friday,June,false,Q2,2026-06
2349,2026-06-06,6,6,2026,Saturday,June,true,Q2,2026-06
2350,2026-06-07,7,6,2026,Sunday,June,true,Q2,2026-06
2351,2026-06-08,8,6,2026,Monday,June,false,Q2,2026-06
2352,2026-06-09,9,6,2026,Tuesday,June,false,Q2,2026-06
2353,2026-06-10,10,6,2026,Wednesday,June,false,Q2,2026-06
2354,2026-06-11,11,6,2026,Thursday,June,false,Q2,2026-06
2355,2026-06-12,12,6,2026,Friday,June,false,Q2,2026-06
2356,2026-06-13,13,6,2026,Saturday,June,true,Q2,2026-06
2357,2026-06-14,14,6,2026,Sunday,June,true,Q2,2026-06
2358,2026-06-15,15,6,2026,Monday,June,false,Q2,2026-06
2359,2026-06-16,16,6,2026,Tuesday,June,false,Q2,2026-06
2360,2026-06-17,17,6,2026,Wednesday,June,false,Q2,2026-06
2361,2026-06-18,18,6,2026,Thursday,June,false,Q2,2026-06
2362,2026-06-19,19,6,2026,Friday,June,false,Q2,2026-06
2363,2026-06-20,20,6,2026,Saturday,June,true,Q2,2026-06
2364,2026-06-21,21,6,2026,Sunday,June,true,Q2,2026-06
2365,2026-06-22,22,6,2026,Monday,June,false,Q2,2026-06
2366,2026-06-23,23,6,2026,Tuesday,June,false,Q2,2026-06
2367,2026-06-24,24,6,2026,Wednesday,June,false,Q2,2026-06
2368,2026-06-25,25,6,2026,Thursday,June,false,Q2,2026-06
2369,2026-06-26,26,6,2026,Friday,June,false,Q2,2026-06
2370,2026-06-27,27,6,2026,Saturday,June,true,Q2,2026-06
2371,2026-06-28,28,6,2026,Sunday,June,true,Q2,2026-06
2372,2026-06-29,29,6,2026,Monday,June,false,Q2,2026-06
2373,2026-06-30,30,6,2026,Tuesday,June,false,Q2,2026-06
2374,2026-07-01,1,7,2026,Wednesday,July,false,Q3,2026-07
2375,2026-07-02,2,7,2026,Thursday,July,false,Q3,2026-07
2376,2026-07-03,3,7,2026,Friday,July,false,Q3,2026-07
2377,2026-07-04,4,7,2026,Saturday,July,true,Q3,2026-07
2378,2026-07-05,5,7,2026,Sunday,July,true,Q3,2026-07
2379,2026-07-06,6,7,2026,Monday,July,false,Q3,2026-07
2380,2026-07-07,7,7,2026,Tuesday,July,false,Q3,2026-07
2381,2026-07-08,8,7,2026,Wednesday,July,false,Q3,2026-07
2382,2026-07-09,9,7,2026,Thursday,July,false,Q3,2026-07
2383,2026-07-10,10,7,2026,Friday,July,false,Q3,2026-07
2384,2026-07-11,11,7,2026,Saturday,July,true,Q3,2026-07
2385,2026-07-12,12,7,2026,Sunday,July,true,Q3,2026-07
2386,2026-07-13,13,7,2026,Monday,July,false,Q3,2026-07
2387,2026-07-14,14,7,2026,Tuesday,July,false,Q3,2026-07
2388,2026-07-15,15,7,2026,Wednesday,July,false,Q3,2026-07
2389,2026-07-16,16,7,2026,Thursday,July,false,Q3,2026-07
2390,2026-07-17,17,7,2026,Friday,July,false,Q3,2026-07
2391,2026-07-18,18,7,2026,Saturday,July,true,Q3,2026-07
2392,2026-07-19,19,7,2026,Sunday,July,true,Q3,2026-07
2393,2026-07-20,20,7,2026,Monday,July,false,Q3,2026-07
2394,2026-07-21,21,7,2026,Tuesday,July,false,Q3,2026-07
2395,2026-07-22,22,7,2026,Wednesday,July,false,Q3,2026-07
2396,2026-07-23,23,7,2026,Thursday,July,false,Q3,2026-07
2397,2026-07-24,24,7,2026,Friday,July,false,Q3,2026-07
2398,2026-07-25,25,7,2026,Saturday,July,true,Q3,2026-07
2399,2026-07-26,26,7,2026,Sunday,July,true,Q3,2026-07
2400,2026-07-27,27,7,2026,Monday,July,false,Q3,2026-07
2401,2026-07-28,28,7,2026,Tuesday,July,false,Q3,2026-07
2402,2026-07-29,29,7,2026,Wednesday,July,false,Q3,2026-07
2403,2026-07-30,30,7,2026,Thursday,July,false,Q3,2026-07
2404,2026-07-31,31,7,2026,Friday,July,false,Q3,2026-07
2405,2026-08-01,1,8,2026,Saturday,August,true,Q3,2026-08
2406,2026-08-02,2,8,2026,Sunday,August,true,Q3,2026-08
2407,2026-08-03,3,8,2026,Monday,August,false,Q3,2026-08
2408,2026-08-04,4,8,2026,Tuesday,August,false,Q3,2026-08
2409,2026-08-05,5,8,2026,Wednesday,August,false,Q3,2026-08
2410,2026-08-06,6,8,2026,Thursday,August,false,Q3,2026-08
2411,2026-08-07,7,8,2026,Friday,August,false,Q3,2026-08
2412,2026-08-08,8,8,2026,Saturday,August,true,Q3,2026-08
2413,2026-08-09,9,8,2026,Sunday,August,true,Q3,2026-08
2414,2026-08-10,10,8,2026,Monday,August,false,Q3,2026-08
2415,2026-08-11,11,8,2026,Tuesday,August,false,Q3,2026-08
2416,2026-08-12,12,8,2026,Wednesday,August,false,Q3,2026-08
